auth, geo, gen, feat
0.922454, 0.144602, 0.259283, 0.500000
0.932137, 0.181064, 0.117005, 0.500000
0.816045, 0.032865, 0.011388, 0.214286
0.874404, 0.139957, 0.097333, 0.500000
0.874404, 0.147482, 0.086935, 0.428571
0.922454, 0.141977, 0.259283, 0.357143
0.816045, 0.050365, 0.011388, 0.071429
0.874404, 0.430577, 0.097333, 0.214286
0.981443, 0.228595, 0.375393, 0.357143
0.885671, 0.040343, 0.055864, 0.071429
0.874404, 0.148538, 0.086935, 0.357143
1.000000, 0.179785, 0.375393, 0.357143
0.874404, 0.137841, 0.097333, 0.071429
0.874404, 0.080396, 0.097333, 0.071429
0.879125, 0.025765, 0.097333, 0.500000
0.970412, 0.291224, 0.203860, 0.357143
0.981443, 0.644666, 0.346698, 0.214286
0.874404, 0.272321, 0.097333, 0.214286
0.874404, 0.139000, 0.097333, 0.071429
0.816045, 0.050255, 0.011388, 0.071429
0.874404, 0.121237, 0.097333, 0.357143
0.874404, 0.080071, 0.097333, 0.071429
0.932137, 0.193427, 0.117005, 0.142857
0.874404, 0.157005, 0.086935, 0.071429
0.970412, 0.331124, 0.346698, 0.071429
1.000000, 0.178182, 0.346698, 0.071429
0.874404, 0.130903, 0.097333, 0.357143
0.981443, 0.227795, 0.392730, 0.071429
0.816045, 0.028675, 0.011388, 0.357143
0.874404, 0.155067, 0.086935, 0.142857
0.904578, 0.097976, 0.151468, 0.500000
0.885671, 0.043826, 0.055864, 0.214286
1.000000, 0.220274, 0.375393, 0.357143
0.944287, 0.111138, 0.203860, 0.357143
0.874404, 0.610065, 0.097333, 0.214286
0.743379, 0.014687, 0.011388, 0.357143
0.944281, 0.338135, 0.297012, 0.071429
0.970412, 0.285873, 0.346698, 0.071429
0.874404, 0.357914, 0.097333, 0.214286
0.816045, 0.058297, 0.011388, 0.214286
0.874404, 0.171218, 0.097333, 0.357143
0.874404, 0.111074, 0.070461, 0.500000
0.879125, 0.025511, 0.086935, 0.357143
0.970412, 0.249495, 0.346698, 0.071429
1.000000, 0.189781, 0.392730, 0.500000
0.823334, 0.014346, 0.043923, 0.214286
0.885671, 0.048211, 0.055864, 0.214286
0.874404, 0.144402, 0.086935, 0.214286
0.885671, 0.048777, 0.055864, 0.500000
0.874404, 0.375847, 0.097333, 0.214286
0.836256, 0.018561, 0.017723, 0.071429
0.885671, 0.017234, 0.017723, 0.071429
0.904578, 0.093566, 0.161132, 0.500000
0.885671, 0.025270, 0.055864, 0.500000
0.970407, 0.282863, 0.375393, 0.357143
0.850479, 0.071324, 0.097333, 0.071429
0.874404, 0.065948, 0.097333, 0.071429
0.874404, 0.135046, 0.097333, 0.428571
1.000000, 0.225458, 0.403493, 0.357143
0.874404, 0.151443, 0.086935, 0.500000
0.874404, 0.156155, 0.097333, 0.071429
0.951869, 0.180152, 0.346698, 0.500000
0.932137, 0.197208, 0.117005, 0.357143
0.816045, 0.026338, 0.011388, 0.071429
0.874404, 0.134124, 0.097333, 0.357143
0.885671, 0.048476, 0.055864, 0.428571
0.621474, 0.007263, 0.000000, 0.357143
1.000000, 0.222975, 0.403493, 0.214286
0.922451, 0.153976, 0.215456, 0.428571
0.922454, 0.141274, 0.259283, 0.571429
0.932137, 0.178093, 0.117005, 0.571429
0.816045, 0.036362, 0.011388, 0.142857
0.874404, 0.143418, 0.097333, 0.571429
0.874404, 0.150933, 0.086935, 0.357143
0.922454, 0.138668, 0.259283, 0.428571
0.816045, 0.053885, 0.011388, 0.000000
0.874404, 0.434111, 0.097333, 0.142857
0.981443, 0.225229, 0.375393, 0.285714
0.885671, 0.037336, 0.055864, 0.000000
0.874404, 0.151984, 0.086935, 0.285714
1.000000, 0.176127, 0.375393, 0.285714
0.874404, 0.141343, 0.097333, 0.000000
0.874404, 0.081570, 0.097333, 0.142857
0.879125, 0.022186, 0.097333, 0.428571
0.970412, 0.287988, 0.203860, 0.285714
0.981443, 0.642069, 0.346698, 0.142857
0.874404, 0.275192, 0.097333, 0.142857
0.874404, 0.142030, 0.097333, 0.000000
0.816045, 0.053745, 0.011388, 0.000000
0.874404, 0.124835, 0.097333, 0.357143
0.874404, 0.076934, 0.097333, 0.142857
0.932137, 0.190476, 0.117005, 0.071429
0.874404, 0.160416, 0.086935, 0.000000
0.970412, 0.327648, 0.346698, 0.000000
1.000000, 0.174534, 0.346698, 0.000000
0.874404, 0.134450, 0.097333, 0.285714
0.981443, 0.224202, 0.392730, 0.000000
0.816045, 0.032252, 0.011388, 0.285714
0.874404, 0.158350, 0.086935, 0.071429
0.904578, 0.094644, 0.151468, 0.571429
0.885671, 0.044690, 0.055864, 0.285714
1.000000, 0.216649, 0.375393, 0.285714
0.944287, 0.108569, 0.203860, 0.285714
0.874404, 0.613716, 0.097333, 0.142857
0.743379, 0.018098, 0.011388, 0.285714
0.944281, 0.334701, 0.297012, 0.000000
0.970412, 0.282451, 0.346698, 0.000000
0.874404, 0.360303, 0.097333, 0.142857
0.816045, 0.061909, 0.011388, 0.142857
0.874404, 0.174878, 0.097333, 0.285714
0.874404, 0.114712, 0.070461, 0.428571
0.879125, 0.022008, 0.086935, 0.285714
0.970412, 0.245994, 0.346698, 0.000000
1.000000, 0.186122, 0.392730, 0.428571
0.823334, 0.010909, 0.043923, 0.142857
0.885671, 0.049528, 0.055864, 0.285714
0.874404, 0.147669, 0.086935, 0.142857
0.885671, 0.045536, 0.055864, 0.428571
0.874404, 0.379495, 0.097333, 0.285714
0.836256, 0.017342, 0.017723, 0.000000
0.885671, 0.018099, 0.017723, 0.000000
0.904578, 0.090127, 0.161132, 0.571429
0.885671, 0.024095, 0.055864, 0.571429
0.970407, 0.279212, 0.375393, 0.285714
0.850479, 0.074945, 0.097333, 0.071429
0.874404, 0.063938, 0.097333, 0.142857
0.874404, 0.138558, 0.097333, 0.357143
1.000000, 0.221895, 0.403493, 0.285714
0.874404, 0.154866, 0.086935, 0.428571
0.874404, 0.159606, 0.097333, 0.000000
0.951869, 0.176981, 0.346698, 0.428571
0.932137, 0.194225, 0.117005, 0.285714
0.816045, 0.029895, 0.011388, 0.000000
0.874404, 0.137643, 0.097333, 0.357143
0.885671, 0.047964, 0.055864, 0.500000
0.464813, 0.003615, 0.000000, 0.285714
0.999983, 0.154070, 0.375393, 0.642857
0.999986, 0.129088, 0.403493, 0.785714
0.999973, 0.152994, 0.297012, 0.785714
1.000000, 0.259080, 0.403493, 0.214286
1.000000, 0.365014, 0.403493, 0.785714
1.000000, 0.372323, 0.403493, 0.500000
0.999986, 0.131556, 0.403493, 0.642857
1.000000, 0.276583, 0.403493, 0.214286
1.000000, 0.639484, 0.403493, 0.214286
0.999889, 0.117577, 0.375393, 0.500000
1.000000, 0.198303, 0.403493, 0.214286
1.000000, 0.373307, 0.403493, 0.500000
0.617579, 0.051773, 0.215456, 0.071429
1.000000, 0.363474, 0.403493, 0.214286
1.000000, 0.249741, 0.403493, 0.357143
0.999999, 0.202579, 0.403493, 0.642857
0.999905, 0.162691, 0.203860, 0.500000
0.999889, 0.506675, 0.346698, 0.214286
1.000000, 0.479473, 0.403493, 0.214286
1.000000, 0.339232, 0.403493, 0.214286
1.000000, 0.276290, 0.403493, 0.214286
1.000000, 0.347783, 0.403493, 0.571429
1.000000, 0.154476, 0.403493, 0.357143
0.999973, 0.155872, 0.297012, 0.214286
1.000000, 0.381126, 0.403493, 0.214286
0.999905, 0.156903, 0.346698, 0.214286
0.617579, 0.066550, 0.179413, 0.214286
1.000000, 0.357063, 0.403493, 0.500000
0.999889, 0.073761, 0.392730, 0.214286
1.000000, 0.255198, 0.403493, 0.500000
1.000000, 0.376881, 0.403493, 0.142857
0.999993, 0.152708, 0.403493, 0.785714
1.000000, 0.244777, 0.403493, 0.285714
0.617579, 0.007048, 0.215456, 0.071429
0.999968, 0.149419, 0.203860, 0.214286
1.000000, 0.835655, 0.403493, 0.357143
1.000000, 0.240813, 0.403493, 0.214286
0.999962, 0.168732, 0.297012, 0.214286
0.999905, 0.134061, 0.346698, 0.214286
1.000000, 0.499852, 0.403493, 0.214286
1.000000, 0.284884, 0.403493, 0.214286
1.000000, 0.395953, 0.403493, 0.500000
1.000000, 0.337603, 0.392730, 0.642857
0.999999, 0.203641, 0.403493, 0.500000
0.999905, 0.101723, 0.346698, 0.214286
0.617579, 0.043509, 0.237232, 0.428571
1.000000, 0.212415, 0.375393, 0.214286
1.000000, 0.252350, 0.403493, 0.357143
1.000000, 0.366148, 0.403493, 0.214286
1.000000, 0.188796, 0.403493, 0.642857
1.000000, 0.597143, 0.403493, 0.357143
1.000000, 0.222109, 0.403493, 0.214286
1.000000, 0.232062, 0.403493, 0.214286
0.999993, 0.150346, 0.403493, 0.785714
1.000000, 0.221757, 0.403493, 0.785714
0.999900, 0.077912, 0.375393, 0.500000
1.000000, 0.297916, 0.403493, 0.285714
1.000000, 0.186556, 0.403493, 0.357143
1.000000, 0.360804, 0.403493, 0.500000
0.440041, 0.015753, 0.151468, 0.214286
1.000000, 0.375826, 0.403493, 0.642857
1.000000, 0.380941, 0.403493, 0.214286
0.999950, 0.135670, 0.346698, 0.500000
0.999973, 0.153718, 0.297012, 0.500000
1.000000, 0.252812, 0.403493, 0.214286
1.000000, 0.359967, 0.403493, 0.571429
1.000000, 0.229994, 0.403493, 0.642857
1.000000, 0.219500, 0.403493, 0.500000
0.922437, 0.031308, 0.215456, 0.285714
0.932121, 0.024134, 0.117005, 0.428571
0.922451, 0.178217, 0.215456, 0.571429
0.922451, 0.261908, 0.215456, 0.428571
0.922451, 0.267719, 0.215456, 0.500000
0.922437, 0.030786, 0.215456, 0.285714
0.922451, 0.191722, 0.215456, 0.428571
0.922451, 0.578607, 0.215456, 0.571429
0.981426, 0.081996, 0.375393, 0.428571
0.922451, 0.116640, 0.215456, 0.428571
0.922451, 0.268377, 0.215456, 0.428571
0.999983, 0.108149, 0.375393, 0.714286
0.922451, 0.262666, 0.215456, 0.428571
0.922451, 0.226119, 0.215456, 0.428571
0.922450, 0.133866, 0.215456, 0.428571
0.970395, 0.137135, 0.203860, 0.428571
0.981426, 0.489689, 0.346698, 0.571429
0.922451, 0.342614, 0.215456, 0.571429
0.922451, 0.295922, 0.215456, 0.428571
0.922451, 0.190659, 0.215456, 0.428571
0.922451, 0.255016, 0.215456, 0.357143
0.922451, 0.143100, 0.215456, 0.428571
0.932121, 0.036505, 0.117005, 0.500000
0.922451, 0.273549, 0.215456, 0.428571
0.970395, 0.185775, 0.346698, 0.428571
0.999983, 0.088539, 0.346698, 0.428571
0.922451, 0.259615, 0.215456, 0.428571
0.981426, 0.104730, 0.375393, 0.428571
0.922451, 0.177076, 0.215456, 0.428571
0.922451, 0.264816, 0.215456, 0.500000
0.922444, 0.063885, 0.215456, 0.285714
0.922451, 0.144177, 0.215456, 0.428571
0.999983, 0.147449, 0.375393, 0.714286
0.944270, 0.174411, 0.203860, 0.714286
0.922451, 0.727149, 0.215456, 0.428571
0.922451, 0.164859, 0.215456, 0.714286
0.944264, 0.190164, 0.297012, 0.428571
0.970395, 0.139000, 0.346698, 0.428571
0.922451, 0.511166, 0.215456, 0.571429
0.922451, 0.201914, 0.215456, 0.571429
0.922451, 0.312875, 0.215456, 0.428571
0.922451, 0.249776, 0.215456, 0.428571
0.922450, 0.133224, 0.215456, 0.428571
0.970395, 0.111008, 0.346698, 0.428571
0.999983, 0.112862, 0.375393, 0.571429
0.922451, 0.148747, 0.215456, 0.571429
0.922451, 0.150010, 0.215456, 0.428571
0.922451, 0.255200, 0.215456, 0.571429
0.922451, 0.109005, 0.215456, 0.428571
0.922451, 0.514150, 0.215456, 0.571429
0.922451, 0.141053, 0.215456, 0.428571
0.922451, 0.149616, 0.215456, 0.428571
0.922444, 0.071485, 0.215456, 0.285714
0.922451, 0.136034, 0.215456, 0.428571
0.970390, 0.165677, 0.375393, 0.428571
0.922451, 0.213416, 0.215456, 0.357143
0.922451, 0.170512, 0.215456, 0.285714
0.922451, 0.260837, 0.215456, 0.500000
0.999983, 0.164555, 0.375393, 0.714286
0.922451, 0.269511, 0.215456, 0.428571
0.922451, 0.275255, 0.215456, 0.428571
0.951852, 0.028643, 0.346698, 0.571429
0.932121, 0.040295, 0.117005, 0.428571
0.922451, 0.174877, 0.215456, 0.428571
0.922451, 0.260483, 0.215456, 0.357143
0.922451, 0.126469, 0.215456, 0.357143
0.922451, 0.150843, 0.215456, 0.428571
0.932123, 0.047364, 0.117005, 0.142857
0.922454, 0.170213, 0.264726, 0.714286
0.922454, 0.263186, 0.268221, 0.428571
0.922454, 0.269584, 0.250751, 0.500000
0.375718, 0.003056, 0.040627, 0.285714
0.922454, 0.185465, 0.268221, 0.571429
0.922454, 0.573512, 0.268221, 0.714286
0.981429, 0.084096, 0.375393, 0.428571
0.922454, 0.104917, 0.264726, 0.571429
0.922454, 0.270358, 0.250751, 0.571429
0.999986, 0.080166, 0.375393, 0.857143
0.922454, 0.263235, 0.264726, 0.571429
0.922454, 0.206613, 0.268221, 0.571429
0.922453, 0.119642, 0.259283, 0.142857
0.970398, 0.147067, 0.203860, 0.571429
0.981429, 0.508896, 0.346698, 0.714286
0.922454, 0.357048, 0.268221, 0.714286
0.922454, 0.282425, 0.264726, 0.571429
0.922454, 0.184592, 0.268221, 0.571429
0.922454, 0.252974, 0.264726, 0.500000
0.922454, 0.117110, 0.268221, 0.571429
0.932123, 0.058784, 0.117005, 0.642857
0.922454, 0.276477, 0.250751, 0.571429
0.970398, 0.187818, 0.346698, 0.571429
0.999986, 0.062539, 0.346698, 0.571429
0.922454, 0.259084, 0.264726, 0.428571
0.981429, 0.092487, 0.392730, 0.571429
0.922454, 0.168219, 0.268221, 0.428571
0.922454, 0.269092, 0.250751, 0.642857
0.922447, 0.046630, 0.250751, 0.000000
0.922454, 0.140985, 0.268221, 0.571429
0.999986, 0.122196, 0.375393, 0.857143
0.944273, 0.145750, 0.203860, 0.857143
0.922454, 0.735421, 0.268221, 0.571429
0.922454, 0.154766, 0.264726, 0.857143
0.944267, 0.194112, 0.297012, 0.571429
0.970398, 0.141800, 0.346698, 0.571429
0.922454, 0.491240, 0.268221, 0.714286
0.922454, 0.195478, 0.268221, 0.714286
0.922454, 0.309289, 0.264726, 0.428571
0.922454, 0.246165, 0.237232, 0.142857
0.922453, 0.119441, 0.250751, 0.428571
0.970398, 0.107503, 0.346698, 0.571429
0.999986, 0.086235, 0.392730, 0.571429
0.922454, 0.134240, 0.215456, 0.714286
0.922454, 0.147735, 0.259283, 0.571429
0.922454, 0.258931, 0.250751, 0.714286
0.922454, 0.095883, 0.264726, 0.142857
0.922454, 0.513409, 0.268221, 0.714286
0.922454, 0.131070, 0.250751, 0.571429
0.922454, 0.140611, 0.250751, 0.571429
0.922447, 0.051890, 0.259283, 0.000000
0.922454, 0.127210, 0.264726, 0.142857
0.970393, 0.153518, 0.375393, 0.428571
0.922454, 0.207817, 0.264726, 0.500000
0.922454, 0.147099, 0.268221, 0.428571
0.922454, 0.261107, 0.264726, 0.642857
0.999986, 0.138023, 0.403493, 0.857143
0.922454, 0.271959, 0.250751, 0.428571
0.922454, 0.277601, 0.268221, 0.571429
0.951855, 0.038422, 0.346698, 0.571429
0.932123, 0.060894, 0.117005, 0.428571
0.922454, 0.165862, 0.268221, 0.571429
0.922454, 0.260596, 0.264726, 0.357143
0.922454, 0.123390, 0.264726, 0.357143
0.922454, 0.137844, 0.259283, 0.428571
0.932137, 0.202169, 0.117005, 0.714286
0.932137, 0.283697, 0.117005, 0.285714
0.932137, 0.289292, 0.117005, 0.500000
0.932123, 0.048220, 0.117005, 0.428571
0.932137, 0.215449, 0.117005, 0.571429
0.932137, 0.601616, 0.117005, 0.714286
0.981416, 0.063324, 0.297012, 0.428571
0.932137, 0.140758, 0.117005, 0.571429
0.932137, 0.289908, 0.117005, 0.571429
0.999973, 0.112396, 0.297012, 0.857143
0.932137, 0.284675, 0.117005, 0.571429
0.932137, 0.249548, 0.117005, 0.428571
0.932137, 0.157884, 0.117005, 0.142857
0.970385, 0.113875, 0.203860, 0.571429
0.981416, 0.465976, 0.297012, 0.714286
0.932137, 0.357575, 0.117005, 0.714286
0.932137, 0.320053, 0.117005, 0.571429
0.932137, 0.214363, 0.117005, 0.571429
0.932137, 0.277773, 0.117005, 0.500000
0.932137, 0.163881, 0.117005, 0.428571
0.748326, 0.012485, 0.000000, 0.642857
0.932137, 0.294729, 0.117005, 0.571429
0.970385, 0.164702, 0.297012, 0.571429
0.999973, 0.091304, 0.297012, 0.571429
0.932137, 0.281959, 0.117005, 0.428571
0.981416, 0.094045, 0.297012, 0.571429
0.932137, 0.201098, 0.117005, 0.428571
0.932137, 0.285524, 0.117005, 0.642857
0.932131, 0.087028, 0.117005, 0.142857
0.932137, 0.167593, 0.117005, 0.714286
0.999973, 0.146861, 0.297012, 0.857143
0.944260, 0.193106, 0.203860, 0.857143
0.932137, 0.744519, 0.117005, 0.571429
0.932137, 0.188961, 0.117005, 0.857143
0.944254, 0.168336, 0.297012, 0.571429
0.970385, 0.118157, 0.297012, 0.571429
0.932137, 0.534683, 0.117005, 0.714286
0.932137, 0.225644, 0.117005, 0.714286
0.932137, 0.335872, 0.117005, 0.428571
0.932137, 0.272909, 0.117005, 0.142857
0.932137, 0.157271, 0.117005, 0.428571
0.970385, 0.094132, 0.297012, 0.571429
0.999973, 0.115095, 0.297012, 0.571429
0.932137, 0.172767, 0.117005, 0.714286
0.932137, 0.173224, 0.117005, 0.714286
0.932137, 0.276160, 0.117005, 0.714286
0.932137, 0.133048, 0.117005, 0.142857
0.932137, 0.536024, 0.117005, 0.571429
0.932137, 0.165169, 0.117005, 0.571429
0.932137, 0.173683, 0.117005, 0.571429
0.932131, 0.094235, 0.117005, 0.142857
0.932137, 0.160110, 0.117005, 0.000000
0.970380, 0.152811, 0.297012, 0.428571
0.932137, 0.236999, 0.117005, 0.500000
0.932137, 0.192641, 0.117005, 0.571429
0.932137, 0.282943, 0.117005, 0.642857
0.999973, 0.165187, 0.297012, 0.857143
0.932137, 0.290878, 0.117005, 0.428571
0.932137, 0.296635, 0.117005, 0.571429
0.951842, 0.017344, 0.297012, 0.571429
0.748326, 0.016167, 0.000000, 0.428571
0.932137, 0.198913, 0.117005, 0.571429
0.932137, 0.282638, 0.117005, 0.357143
0.932137, 0.149964, 0.117005, 0.500000
0.932137, 0.174949, 0.117005, 0.428571
0.874404, 0.107101, 0.103966, 0.714286
0.874404, 0.114635, 0.086935, 0.357143
0.922454, 0.167399, 0.264726, 0.571429
0.799318, 0.017537, 0.007348, 0.142857
0.874404, 0.403314, 0.103966, 0.142857
0.981443, 0.254147, 0.375393, 0.428571
0.885671, 0.066035, 0.062802, 0.142857
0.874404, 0.115695, 0.086935, 0.428571
1.000000, 0.211580, 0.375393, 0.142857
0.874404, 0.104982, 0.103966, 0.142857
0.874404, 0.087083, 0.103966, 0.285714
0.879125, 0.056738, 0.097333, 0.571429
0.970412, 0.314796, 0.203860, 0.428571
0.981443, 0.659319, 0.346698, 0.142857
0.874404, 0.241745, 0.103966, 0.142857
0.874404, 0.121754, 0.103966, 0.142857
0.799318, 0.017390, 0.007348, 0.142857
0.874404, 0.088734, 0.103966, 0.500000
0.874404, 0.112402, 0.103966, 0.285714
0.932137, 0.214184, 0.117005, 0.071429
0.874404, 0.124213, 0.086935, 0.142857
0.970412, 0.357967, 0.346698, 0.142857
1.000000, 0.208809, 0.346698, 0.142857
0.874404, 0.098122, 0.103966, 0.428571
0.981443, 0.256928, 0.392730, 0.142857
0.727255, 0.004974, 0.007348, 0.428571
0.874404, 0.122647, 0.086935, 0.214286
0.904578, 0.124263, 0.151468, 0.714286
0.885671, 0.039748, 0.062802, 0.285714
1.000000, 0.252691, 0.375393, 0.285714
0.944287, 0.141252, 0.203860, 0.142857
0.874404, 0.578165, 0.103966, 0.285714
0.816045, 0.018307, 0.007348, 0.285714
0.944281, 0.364301, 0.297012, 0.142857
0.970412, 0.312001, 0.346698, 0.142857
0.874404, 0.346209, 0.103966, 0.000000
0.799318, 0.026222, 0.007348, 0.000000
0.874404, 0.140703, 0.103966, 0.428571
0.874404, 0.079129, 0.070461, 0.571429
0.879125, 0.055889, 0.086935, 0.428571
0.970412, 0.276941, 0.346698, 0.142857
1.000000, 0.221544, 0.392730, 0.428571
0.823334, 0.047210, 0.043923, 0.285714
0.885671, 0.038529, 0.055864, 0.142857
0.874404, 0.112054, 0.086935, 0.285714
0.885671, 0.075704, 0.062802, 0.571429
0.874404, 0.345737, 0.103966, 0.142857
0.836256, 0.039592, 0.017723, 0.142857
0.885671, 0.029685, 0.017723, 0.142857
0.904578, 0.121188, 0.161132, 0.714286
0.885671, 0.043005, 0.062802, 0.714286
0.970407, 0.313430, 0.375393, 0.428571
0.850479, 0.039257, 0.103966, 0.214286
0.874404, 0.094203, 0.103966, 0.285714
0.874404, 0.102196, 0.103966, 0.357143
1.000000, 0.258214, 0.403493, 0.285714
0.874404, 0.118630, 0.086935, 0.571429
0.874404, 0.123306, 0.103966, 0.142857
0.951869, 0.203551, 0.346698, 0.285714
